1,25.505,0.37872,4.7131,1.1892,0.87009,0.80351,0.08405
2,26.302,0.50662,16.884,5.8107,0.93099,0.931,0.08488
3,23.877,0.56524,6.4304,4.9519,0.93391,0.92342,0.082354
4,24.152,0.53271,8.3961,4.6561,0.86726,0.86368,0.082641
5,25.959,0.60826,8.977,6.5417,0.89078,0.89059,0.084522
6,29.262,0.60061,9.6446,6.8453,0.89319,0.89429,0.087962
7,33.946,0.43491,20.96,10.495,0.907,0.90709,0.09284
8,57.103,0.52571,10.167,8.3813,0.92854,0.92855,0.11696
9,55.588,0.40556,12.943,12.477,0.93174,0.93239,0.11538
10,38.427,0.36782,14.376,12.563,0.91233,0.91245,0.097507
11,29.085,0.59248,15.306,12.952,0.88618,0.88644,0.087778
12,32.014,0.5,15.759,14.545,0.93623,0.93633,0.090828
13,30.47,0.49451,17.368,13.674,0.85564,0.85646,0.08922
14,28.186,0.59111,15.753,15.385,0.91804,0.91813,0.086842
15,28.366,0.55946,16.028,17.92,0.85088,0.85115,0.087029
16,28.316,0.53502,19.384,17.514,0.86791,0.86809,0.086977
17,37.083,0.62503,19.753,20.961,0.90722,0.90724,0.096107
18,39.72,0.59298,21.569,18.011,0.85441,0.85463,0.098853
19,38.627,0.52398,23.52,22.081,0.93838,0.93861,0.097715
20,37.236,0.43096,21.885,22.147,0.88492,0.88509,0.096266
21,36.048,0.43484,22.329,24.505,0.93647,0.93654,0.095029
22,30.745,0.61921,24.419,22.921,0.89405,0.89409,0.089507
23,37.824,0.33882,24.315,23.094,0.86239,0.86245,0.096879
24,28.407,0.49755,25.178,27.951,0.86166,0.86182,0.087072
1,26.094,0.30512,8.2413,3.9125,0.85867,0.82754,0.084663
2,24.987,0.60205,6.9275,3.9611,0.90201,0.86862,0.08351
3,26.582,0.58617,6.4618,4.4604,0.90283,0.90234,0.085171
4,25.88,0.50012,7.1325,7.5519,0.91651,0.91671,0.08444
5,26.495,0.49292,14.176,5.9344,0.88016,0.88023,0.085081
6,27.234,0.25137,9.7726,9.2845,0.94848,0.94884,0.08585
7,41.669,0.55812,13.913,9.1044,0.94407,0.94413,0.10088
8,49.643,0.28076,11.038,11.742,0.94856,0.94859,0.10919
9,63.607,0.26807,11.335,11.619,0.94828,0.94831,0.12373
10,38.731,0.50799,16.11,12.159,0.93416,0.93422,0.097823
11,37.708,0.40515,19.428,12.421,0.94086,0.94085,0.096758
12,34.491,0.54115,13.366,12.403,0.93302,0.93308,0.093408
13,32.194,0.5677,18.27,15.614,0.89963,0.89985,0.091016
14,30.39,0.58577,15.879,15.296,0.88496,0.88712,0.089137
15,30.98,0.43088,18.259,17.978,0.92003,0.92013,0.089751
16,31.003,0.54494,17.1,17.609,0.87374,0.87376,0.089775
17,35.261,0.51006,20.328,17.805,0.90019,0.90223,0.094209
18,40.052,0.58261,20.92,20.736,0.86978,0.8698,0.099199
19,33.803,0.55362,23.584,20.001,0.91481,0.9151,0.092691
20,33.887,0.58979,22.514,20.452,0.85444,0.85458,0.092779
